interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.solar,fuel_mix.wind,fuel_mix.geothermal,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.small_hydro,fuel_mix.coal,fuel_mix.nuclear,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.batteries,fuel_mix.imports,fuel_mix.other,storage.supply,storage.stand_alone_batteries,storage.hybrid_batteries,battery_discharge_to_load_ratio,battery_charge_to_load_ratio
2024-09-30 07:00:00+00:00,2024-09-30 08:00:00+00:00,21180.416666666667,5124.9166666666666667,0.22587111900429995601,22693.666666666667,22652.05145833,112.0833333333333333,1401.1666666666666667,751.6666666666666667,271.1666666666666667,168.8333333333333333,283.2500000000000000,0E-20,2225.8333333333333333,12261.666666666667,2136.7500000000000000,-448.2500000000000000,6566.1666666666666667,0E-20,-413.7500000000000000,-421.6666666666666667,0.41666666666666666667,-0.01988544,0.01931763
2024-09-30 08:00:00+00:00,2024-09-30 09:00:00+00:00,20254.750000000000,5110.4166666666666667,0.23336615556322782801,21898.666666666667,21751.07458333,113.0833333333333333,1530.8333333333333333,752.5000000000000000,283.9166666666666667,169.1666666666666667,284.4166666666666667,0E-20,2225.8333333333333333,11311.083333333333,1976.5000000000000000,-850.7500000000000000,6984.9166666666666667,0E-20,-614.0000000000000000,-610.3333333333333333,-0.16666666666666666667,-0.03894491,0.03739108
2024-09-30 09:00:00+00:00,2024-09-30 10:00:00+00:00,19333.333333333333,5280.6666666666666667,0.25112903740958515161,21030.750000000000,21005.624375,112.1666666666666667,1585.2500000000000000,744.5000000000000000,285.2500000000000000,169.5833333333333333,285.2500000000000000,0E-20,2223.0000000000000000,10848.000000000000,2098.6666666666666667,-1348.7500000000000000,6763.2500000000000000,0E-20,-749.4166666666666667,-749.2500000000000000,0E-20,-0.06419973,0.06028527
2024-09-30 10:00:00+00:00,2024-09-30 11:00:00+00:00,18677.583333333333,5325.9166666666666667,0.25909535040015166393,20556.333333333333,20675.164375,112.0000000000000000,1766.7500000000000000,721.8333333333333333,285.8333333333333333,169.5833333333333333,285.6666666666666667,0E-20,2222.3333333333333333,10164.9166666666666667,1984.2500000000000000,-1477.4166666666666667,6988.3333333333333333,0E-20,-635.4166666666666667,-632.8333333333333333,0E-20,-0.07186312,0.06703011
2024-09-30 11:00:00+00:00,2024-09-30 12:00:00+00:00,18749.583333333333,5552.9166666666666667,0.26648041583614044656,20837.500000000000,21018.81416667,111.5000000000000000,1976.4166666666666667,723.0000000000000000,290.4166666666666667,169.9166666666666667,286.7500000000000000,0E-20,2221.5000000000000000,9691.6666666666666667,1994.9166666666666667,-828.0000000000000000,6690.4166666666666667,0E-20,-111.1666666666666667,-104.3333333333333333,0E-20,-0.03980483,0.03818462
2024-09-30 12:00:00+00:00,2024-09-30 13:00:00+00:00,19660.083333333333,5702.6666666666666667,0.26085482866730450859,21866.000000000000,22118.25895833,110.0000000000000000,2095.9166666666666667,724.3333333333333333,293.0000000000000000,169.5000000000000000,285.6666666666666667,0E-20,2221.9166666666666667,9964.0833333333333333,2024.2500000000000000,-100.1666666666666667,6366.2500000000000000,0E-20,831.2500000000000000,728.8333333333333333,109.7500000000000000,-0.00465092,0.00459534
2024-09-30 13:00:00+00:00,2024-09-30 14:00:00+00:00,21549.083333333333,5662.5833333333333333,0.24035916952677271843,23572.166666666667,23821.925625,137.2500000000000000,1885.8333333333333333,737.9166666666666667,294.3333333333333333,169.8333333333333333,286.6666666666666667,0E-20,2221.3333333333333333,11720.333333333333,2150.7500000000000000,551.2500000000000000,5828.4166666666666667,0E-20,1943.6666666666666667,1811.4166666666666667,138.3333333333333333,0.02304004,-0.02390104
2024-09-30 14:00:00+00:00,2024-09-30 15:00:00+00:00,19737.750000000000,8319.5833333333333333,0.33579110515788890555,24752.000000000000,25035.35270833,3254.5000000000000000,1759.7500000000000000,730.7500000000000000,291.7500000000000000,168.8333333333333333,290.2500000000000000,0E-20,2222.0833333333333333,11960.333333333333,1823.7500000000000000,-456.6666666666666667,5083.0000000000000000,0E-20,383.4166666666666667,408.1666666666666667,-58.0833333333333333,-0.0182467,0.01584226
2024-09-30 15:00:00+00:00,2024-09-30 16:00:00+00:00,11084.166666666667,16634.500000000000,0.67021029030736370952,24830.833333333333,24994.36270833,12185.666666666667,1561.0000000000000000,722.0833333333333333,290.5000000000000000,168.9166666666666667,249.7500000000000000,0E-20,2222.1666666666666667,8591.5833333333333333,1456.5833333333333333,-3819.2500000000000000,3597.1666666666666667,0E-20,-3061.5833333333333333,-2890.8333333333333333,-194.1666666666666667,-0.15399814,0.13217429
2024-09-30 16:00:00+00:00,2024-09-30 17:00:00+00:00,6603.7500000000000000,20213.833333333333,0.84196611233329971184,24015.250000000000,24523.70666667,16233.500000000000,1178.0000000000000000,720.0833333333333333,284.6666666666666667,166.5833333333333333,239.2500000000000000,0E-20,2223.7500000000000000,8001.4166666666666667,1391.7500000000000000,-6516.6666666666666667,2458.0000000000000000,0E-20,-5546.5833333333333333,-5283.9166666666666667,-269.7500000000000000,-0.27154549,0.2133729
2024-09-30 17:00:00+00:00,2024-09-30 18:00:00+00:00,5568.2500000000000000,20541.250000000000,0.87806585320631638808,23394.416666666667,24011.34458333,16896.416666666667,929.7500000000000000,714.0000000000000000,287.7500000000000000,165.0833333333333333,239.1666666666666667,0E-20,2224.1666666666666667,8142.0000000000000000,1309.0833333333333333,-6821.5833333333333333,1666.7500000000000000,0E-20,-5999.3333333333333333,-5639.6666666666666667,-360.0833333333333333,-0.29155316,0.22571139
2024-09-30 18:00:00+00:00,2024-09-30 19:00:00+00:00,5237.8333333333333333,20654.750000000000,0.88813600519435056212,23258.500000000000,24019.880625,17152.500000000000,868.1666666666666667,710.3333333333333333,290.4166666666666667,164.2500000000000000,238.0833333333333333,0E-20,2223.7500000000000000,8304.3333333333333333,1231.0000000000000000,-5639.6666666666666667,642.6666666666666667,0E-20,-5629.7500000000000000,-5276.2500000000000000,-342.7500000000000000,-0.24257877,0.1949758
2024-09-30 19:00:00+00:00,2024-09-30 20:00:00+00:00,6551.5833333333333333,19862.416666666667,0.83214716483834335187,23873.333333333333,24925.74583333,16567.416666666667,754.3333333333333333,711.5000000000000000,291.3333333333333333,160.6666666666666667,237.7500000000000000,0E-20,2224.5833333333333333,8550.0833333333333333,1139.4166666666666667,-3900.6666666666666667,750.9166666666666667,0E-20,-4431.9166666666666667,-4080.5000000000000000,-344.2500000000000000,-0.1636358,0.14021563
2024-09-30 20:00:00+00:00,2024-09-30 21:00:00+00:00,7982.7500000000000000,20210.750000000000,0.79137994980613246045,25553.500000000000,26580.29958333,16911.333333333333,659.4166666666666667,709.5833333333333333,291.7500000000000000,148.5000000000000000,238.3333333333333333,0E-20,2224.5000000000000000,9264.2500000000000000,1251.8333333333333333,-2278.8333333333333333,627.9166666666666667,0E-20,-2456.6666666666666667,-2191.5000000000000000,-245.5833333333333333,-0.08976032,0.08185236
