interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load.ae,load.aep,load.aps,load.atsi,load.bc,load.comed,load.dayton,load.deok,load.dom,load.dpl,load.duq,load.ekpc,load.jc,load.me,load.pe,load.pep,load.pjm_mid_atlantic_region,load.pjm_rto,load.pjm_southern_region,load.pjm_western_region,load.pl,load.pn,load.ps,load.reco,load.ug,load_forecast.load_forecast,fuel_mix.coal,fuel_mix.gas,fuel_mix.hydro,fuel_mix.multiple_fuels,fuel_mix.nuclear,fuel_mix.oil,fuel_mix.solar,fuel_mix.storage,fuel_mix.wind,fuel_mix.other,fuel_mix.other_renewables
2024-09-30 04:00:00+00:00,2024-09-30 05:00:00+00:00,72193.24417,3846.916667,0.05138776,74859.5775,985.1624267,12184.93013,4366.297073,6420.387765,2784.217542,9455.639167,1591.149455,2441.799143,12570.42758,1583.151418,1241.213068,1175.431687,1832.80733,1314.992482,3274.675511,2621.515458,23413.96183,74859.5775,12570.42758,37702.0381,3494.090108,1639.38382,3843.564461,129.0444528,81.65000033,74995.95833,8635.833333,35874.16667,711.75,1233.416667,31424.58333,88.66666667,11,0,2655.333333,,468.8333333
2024-09-30 05:00:00+00:00,2024-09-30 06:00:00+00:00,69824.02294,3300,0.04572929,72154.43961,949.700784,11798.51026,4240.779957,6182.482178,2640.718838,9009.231542,1544.671859,2352.388085,12161.56429,1515.641079,1217.449045,1157.08818,1745.42001,1276.033572,3108.857132,2472.326037,22490.14392,72154.43961,12161.56429,36346.15613,3432.258523,1600.115431,3693.986039,124.6207583,74.95833383,72318.25,8297.916667,34865.5,509.75,1164.583333,31422.16667,76.66666667,11,0,2319.416667,,459.8333333
2024-09-30 06:00:00+00:00,2024-09-30 07:00:00+00:00,68614.56287,2879,0.04078968,70577.31287,926.9656385,11662.60803,4190.144212,6071.970643,2556.882288,8770.088333,1516.919871,2307.378168,11878.64023,1472.469318,1207.385986,1058.245805,1694.196563,1254.045309,3021.291845,2396.722702,21914.80098,70577.31287,11878.64023,35725.3402,3364.453973,1585.19841,3593.77785,121.9403142,73.30833342,70716.5,8091.166667,34108.58333,464.5833333,1049,31417.41667,77,11,0,1951.75,,451.6666667
2024-09-30 07:00:00+00:00,2024-09-30 08:00:00+00:00,68347.41039,2461.833333,0.03522278,69893.49373,915.9938786,11664.52416,4148.981413,6025.287463,2514.177268,8507.799667,1507.850728,2289.89961,11759.42801,1453.694939,1200.248668,1036.336894,1666.962018,1253.283945,3039.360068,2360.058756,21753.52609,69893.49373,11759.42801,35343.90287,3338.005021,1587.662932,3556.508826,121.0125745,72.56666733,70081.33333,7921,33563,459.25,934.5,31415.16667,80.66666667,11,0,1535.083333,,456.5
2024-09-30 08:00:00+00:00,2024-09-30 09:00:00+00:00,69581.42687,2123.583333,0.02999509,70811.0102,924.4833331,11802.35148,4238.768809,6152.96524,2545.042823,8414.715583,1536.484833,2319.458696,11900.31138,1474.015768,1214.9724,1117.413868,1717.510148,1294.865031,3095.629465,2415.066901,22113.82622,70811.0102,11900.31138,35679.93306,3403.386273,1612.858867,3599.12964,121.5333023,75.300001,71100.79167,7923.5,34036.91667,440.6666667,932.3333333,31412.25,82.83333333,11,0,1218.583333,,453.3333333
2024-09-30 09:00:00+00:00,2024-09-30 10:00:00+00:00,72824.72289,2090.5,0.02829298,73905.88956,969.913793,12285.64779,4430.071901,6404.069278,2693.00144,8548.955167,1631.225806,2423.362057,12317.50552,1568.927356,1250.077298,1142.274628,1824.539068,1383.286571,3273.873772,2616.92639,23472.47804,73905.88956,12317.50552,36975.22947,3648.424905,1700.442017,3793.684925,126.9332962,82.350001,74296.97917,8032.25,35092.33333,553.5833333,1088.833333,31420.25,83,11,0,1070.166667,,455.75
2024-09-30 10:00:00+00:00,2024-09-30 11:00:00+00:00,79164.96985,2313.666667,0.0288762,80134.13652,1055.518101,13229.92728,4799.939931,6936.888295,2976.066449,9057.8995,1799.126738,2655.948956,13068.40456,1742.278707,1317.383841,1277.988509,2015.059718,1536.99337,3625.436671,2910.479824,25992.66552,80134.13652,13068.40456,39798.46751,4085.51697,1904.069778,4125.070529,138.637301,94.2083365,79982.45833,8401.333333,38216.33333,883,1278.083333,31410,81.16666667,11,0,958.1666667,,461.5
2024-09-30 11:00:00+00:00,2024-09-30 12:00:00+00:00,84036.02248,3167.25,0.0372575,84969.43914,1085.19394,13994.85978,5030.862791,7410.619146,3162.469737,9853.000524,1939.462011,2841.080374,13593.40836,1826.534788,1377.43217,1385.059975,2109.966978,1636.212034,3856.076114,3118.39116,27543.94791,84969.43914,13593.40836,42449.22909,4343.876002,2009.374511,4371.402402,150.2958011,100.9833354,84668.20833,9113.25,40655.33333,1769.083333,1579.083333,31402.58333,80.08333333,50.41666667,0,883,,464.75
2024-09-30 12:00:00+00:00,2024-09-30 13:00:00+00:00,85877.7362,3884.666667,0.04453333,87218.4862,1060.432738,14254.72837,5151.082755,7622.68378,3218.088748,10462.64073,1990.670329,2893.591033,13876.9382,1860.834945,1437.133898,1348.112637,2147.992258,1675.415757,3981.494936,3212.586714,28184.73479,87218.4862,13876.9382,43810.385,4485.853847,2053.787255,4436.771053,158.3100137,104.0083352,87125.1875,9949.583333,41991.41667,2076.166667,1869,31410.25,81.83333333,473.8333333,0,866.9166667,,467.75
2024-09-30 13:00:00+00:00,2024-09-30 14:00:00+00:00,87000.73542,4182.25,0.047125,88746.31875,1021.623634,14507.06732,5273.615704,7771.957686,3260.628583,10857.46308,2042.594634,2935.01237,14123.27336,1876.681714,1475.288877,1311.188471,2126.752709,1709.45985,4059.124756,3252.119423,28447.95708,88746.31875,14123.27336,44860.80492,4540.660135,2066.508288,4475.666207,162.1310408,106.2333348,88773.3125,10512.25,42581.75,1975.083333,1905.833333,31400.91667,79.25,1122.5,0,623.0833333,,461.5833333
2024-09-30 14:00:00+00:00,2024-09-30 15:00:00+00:00,88458.2837,3911.583333,0.04327964,90390.36703,988.1463605,14808.55479,5348.827128,7972.573476,3279.697075,11290.61061,2086.429845,3027.329133,14291.15182,1917.932358,1539.543592,1414.599403,2103.15144,1747.460538,4128.623468,3275.006208,28609.8463,90390.36703,14291.15182,46076.25952,4628.263296,2121.66398,4358.532358,162.0716438,108.9833367,90380.35417,10559.75,43618.75,1520.333333,1936.333333,31397.25,666.5833333,1486,0,446.0833333,,459.1666667
2024-09-30 15:00:00+00:00,2024-09-30 16:00:00+00:00,89399.81596,4172.833333,0.04546613,91777.56596,1008.122544,15030.53262,5412.147979,8083.25098,3299.480794,11758.71232,2126.787821,3072.810038,14529.44523,1936.478962,1499.504796,1452.156218,2078.906333,1751.904777,4186.092039,3292.897358,28812.25293,91777.56596,14529.44523,46984.81328,4717.603362,2128.304709,4355.957372,163.1879905,111.4833378,91734.52083,10476.58333,44153.58333,1328.75,1879.416667,31389.66667,1204,1965,0,412.75,,466.3333333
2024-09-30 16:00:00+00:00,2024-09-30 17:00:00+00:00,89915.66662,4914.916667,0.05291595,92877.16662,1027.31976,15269.72507,5409.100028,8148.937945,3344.549712,12175.02334,2158.232363,3132.560468,14601.28882,1971.8677,1503.995617,1524.870398,2029.237706,1757.954662,4262.135128,3298.299511,28951.59643,92877.16662,14601.28882,47792.13758,4711.214446,2128.910382,4352.753054,162.6693968,111.9666671,92892.64583,10355.33333,44092.25,1494.666667,1974.833333,31353.25,1175.583333,2577.083333,0,384.4166667,,458.75
2024-09-30 17:00:00+00:00,2024-09-30 18:00:00+00:00,90918.90263,5429.166667,0.05760113,94250.73596,1077.900875,15385.68391,5406.967176,8302.424667,3364.903544,12557.53961,2186.099405,3234.245099,14749.95671,1990.494526,1535.203589,1566.923958,2087.005116,1763.231789,4307.918687,3321.905104,29325.24269,94250.73596,14749.95671,48605.32939,4731.825838,2142.512208,4445.788796,167.2625468,113.8166699,94208.6875,10451.33333,45033.58333,1629.25,1577,31306,1195.583333,2933.333333,0,398.5,,468.0833333
2024-09-30 18:00:00+00:00,2024-09-30 19:00:00+00:00,92230.97263,5463.125,0.05749287,95021.34763,1124.08972,15424.00261,5373.461742,8298.47675,3363.1542,12954.64502,2186.241723,3304.604483,14782.02685,2011.91549,1522.277074,1594.205313,2182.399283,1745.050159,4338.703268,3290.750779,29580.5338,95021.34763,14782.02685,49063.73909,4688.973559,2123.880657,4624.35897,175.9076821,114.0833363,94994.77083,10537.54167,45959.20833,2207.416667,1986.875,31307.5,1178.291667,2376.166667,0,414.2083333,,465.3333333
2024-09-30 19:00:00+00:00,2024-09-30 20:00:00+00:00,93032.99047,5582,0.05846117,95483.99047,1143.93214,15393.23193,5390.132764,8085.755915,3381.984023,13296.0261,2181.932113,3340.81895,14813.44296,2038.197651,1503.985568,1607.649974,2301.842148,1725.495017,4337.228706,3303.489359,29874.17958,95483.99047,14813.44296,49189.55978,4655.716943,2072.262903,4812.114925,179.9020681,115.0666687,95604.89583,10550,46349,2669,2151,31316,1179,2009,0,442,,462
2024-09-30 20:00:00+00:00,2024-09-30 21:00:00+00:00,94729.58554,5649.833333,0.05837682,96782.75221,1228.589049,15519.9183,5446.350268,8188.165781,3423.025459,13530.02035,2196.183191,3354.256328,14924.77437,2056.225312,1466.761918,1700.852927,2511.50232,1756.770141,4360.793193,3317.821662,30454.33936,96782.75221,14924.77437,49698.22673,4691.232554,2071.587443,4990.053722,183.1109826,116.7083362,96722.9375,10536.25,46999.83333,3131,2128.083333,31393.91667,1177.166667,1533.25,0,519.9166667,,465.6666667
2024-09-30 21:00:00+00:00,2024-09-30 22:00:00+00:00,95900.2538,5200.416667,0.05341267,97365.42047,1271.913105,15557.53105,5462.467059,8084.62455,3488.991049,13639.0205,2210.920133,3340.811155,15027.67958,2085.565656,1462.265743,1730.019188,2597.075172,1774.993468,4373.23588,3340.642959,30855.08196,97365.42047,15027.67958,49755.35501,4686.189238,2075.622475,5077.701005,181.4908336,118.1583379,97351.41667,10761.41667,47584.25,3264.666667,2071.916667,31450.5,1166.916667,909.75,10.08333333,555.4166667,,470.5833333
2024-09-30 22:00:00+00:00,2024-09-30 23:00:00+00:00,96599.95302,4935.333333,0.05060211,97531.86968,1312.018748,15553.00448,5481.310926,8067.403958,3554.183443,13475.87931,2192.15331,3311.657638,15077.11256,2123.89618,1472.63622,1732.138946,2664.623718,1795.744073,4446.432413,3291.009664,31168.93523,97531.86968,15077.11256,49552.97748,4740.10092,2059.087198,5124.332417,181.5040473,119.3416692,97539.08333,11089.08333,47830.91667,3537.916667,2178.833333,31451.33333,1170.583333,310.6666667,13.75,621.25,,465.5
2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,97040.86909,4653.75,0.04763381,97699.70243,1337.953114,15696.63783,5520.668305,8210.805059,3632.3533,13008.11004,2180.626916,3310.985152,15124.15278,2147.284093,1488.828531,1719.463653,2715.636094,1821.775626,4432.580818,3292.913818,31439.72088,97699.70243,15124.15278,49421.15206,4760.625867,2087.05664,5190.542281,184.1556453,120.6916677,97435.875,11219.66667,48219.33333,3529.916667,2326.5,31452.83333,1226,50.16666667,14,608.6666667,,465
2024-10-01 00:00:00+00:00,2024-10-01 01:00:00+00:00,94980.30581,4489.75,0.04690573,95722.80581,1297.604768,15535.13593,5419.59683,8043.903583,3559.194065,12796.32883,2162.87972,3301.218485,14810.3097,2092.996735,1451.108003,1692.291903,2613.63987,1767.387413,4287.925223,3206.707694,30511.69448,95722.80581,14810.3097,48710.01417,4586.217618,2045.160412,5047.074323,177.6926788,116.3583333,95476.33333,11229,47154.83333,3274.916667,2246.416667,31465.83333,1229.166667,20,11.25,722.5,,472.3333333
2024-10-01 01:00:00+00:00,2024-10-01 02:00:00+00:00,90802.34468,3695.083333,0.04029509,91677.17802,1232.268158,15001.97973,5236.622463,7739.534315,3395.009354,12339.43435,2069.346703,3152.684936,14200.13203,1980.757718,1408.544162,1512.575144,2436.678788,1692.827474,4038.960308,3082.69722,29017.36862,91677.17802,14200.13203,46946.65108,4313.204893,1993.983041,4820.778219,167.9857903,109.8000015,91533.125,11083.25,45490.25,2347.25,1713.666667,31335,1233.583333,18.08333333,0.91666667,856.75,,473
2024-10-01 02:00:00+00:00,2024-10-01 03:00:00+00:00,85573.63623,2336.083333,0.02698157,86482.55289,1151.350007,14279.92216,5009.551923,7255.767802,3164.866143,11719.68969,1940.818503,2952.365666,13455.73486,1826.40381,1367.430029,1389.094227,2246.178828,1579.308261,3840.624393,2877.550918,27111.29475,86482.55289,13455.73486,44529.77442,4019.475661,1885.404631,4541.834085,155.9557293,102.8750016,86473.95833,10704.25,42356.91667,973.4166667,1551.416667,31212.08333,1171.666667,18,0,890.9166667,,453.75
2024-10-01 03:00:00+00:00,2024-10-01 04:00:00+00:00,80064.83463,2016.416667,0.02490424,80967.58463,1071.061353,13320.51666,4697.657525,6873.450883,2932.812883,10946.52595,1817.773293,2737.929494,12745.28686,1684.065951,1306.63888,1290.099752,2052.158723,1486.09789,3560.986326,2679.878254,25229.26856,80967.58463,12745.28686,41703.10224,3746.844365,1772.47634,4243.253584,143.2349038,93.04166967,81264.16667,10051.33333,38924.33333,675.4166667,1742.666667,31306.5,794.75,18,0,884.75,,438.25
2024-10-01 04:00:00+00:00,2024-10-01 05:00:00+00:00,75729.66909,2094.25,0.0273011,76734.33576,1012.136258,12718.29708,4509.236092,6594.193687,2752.391051,10163.16524,1716.780815,2608.524664,12183.66903,1580.444672,1244.105368,1230.070473,1905.58672,1416.063608,3305.459627,2507.231668,23765.79604,76734.33576,12183.66903,39557.27108,3553.625592,1719.170754,4003.138443,133.6171942,87.25833417,76797.04167,9486.25,36184,651.6666667,1703.25,31341.66667,136.75,18,0,986.6666667,,437.9166667
2024-10-01 05:00:00+00:00,2024-10-01 06:00:00+00:00,72629.52706,2215.75,0.03005107,73743.44373,971.0668995,12393.68476,4377.830622,6387.52708,2609.718559,9570.341208,1648.779982,2454.137873,11777.05775,1508.932388,1206.961018,1160.80745,1810.199177,1365.210979,3193.744788,2371.784252,22765.49041,73743.44373,11777.05775,38040.66496,3448.759857,1661.749903,3823.769389,128.1644413,79.53333367,73890.9375,8876.25,34058.91667,667.5,1511.916667,31368.75,75.41666667,18,0,1095.916667,,434.3333333
2024-10-01 06:00:00+00:00,2024-10-01 07:00:00+00:00,70567.44081,2274.583333,0.03168815,71784.85748,948.8126716,12172.03073,4274.379758,6245.727593,2530.875263,9175.164583,1599.251291,2384.280819,11523.6272,1473.205272,1197.59022,1056.544317,1750.897464,1328.434565,3100.910457,2297.215502,22157.46769,71784.85748,11523.6272,37052.26938,3369.817592,1651.227389,3711.822034,124.0148923,77.28333467,71917.39583,8332.75,33058.25,605.75,1484,31395.75,76.83333333,18,0,1199.416667,,451.4166667
2024-10-01 07:00:00+00:00,2024-10-01 08:00:00+00:00,69507.64284,2399.083333,0.03386124,70850.97618,937.7180814,12025.38331,4259.183814,6140.964515,2496.071888,8896.022333,1574.61944,2345.45555,11442.51118,1461.653836,1185.508188,1087.758613,1734.88827,1321.782248,3049.432416,2268.324855,21893.30803,70850.97618,11442.51118,36428.36925,3325.722609,1621.452392,3651.352808,122.8085762,75.616667,71004.35417,7837.916667,32143.33333,602.75,1351.916667,31420.91667,78.83333333,18,0,1325.333333,,453
2024-10-01 08:00:00+00:00,2024-10-01 09:00:00+00:00,69640.96503,2724.416667,0.03821233,71292.88169,944.2220324,12078.45403,4315.371972,6220.562615,2526.292803,8776.6885,1589.162047,2342.673587,11479.41741,1483.531504,1206.50126,1096.475274,1763.867258,1349.892538,3087.000054,2308.885863,22188.58468,71292.88169,11479.41741,36533.53584,3350.345232,1634.636057,3680.93432,123.4851233,78.22500025,71610.89583,7528.416667,32155,623.1666667,1189.666667,31440.41667,81.75,18,0,1633.916667,,449.3333333
2024-10-01 09:00:00+00:00,2024-10-01 10:00:00+00:00,72169.10755,3378.166667,0.04539885,74395.35755,990.2945009,12480.4811,4547.330968,6513.040405,2676.267744,8944.15825,1672.36801,2449.312946,11935.26288,1576.523366,1262.173239,1085.530335,1849.321863,1431.314669,3278.600567,2511.227831,23504.52606,74395.35755,11935.26288,37865.81602,3575.519121,1723.000834,3862.154922,127.9579829,84.87500183,74801.83333,7570,33282.25,711.1666667,1168.666667,31429.16667,83.83333333,18,0,2208.25,,440.75
2024-10-01 10:00:00+00:00,2024-10-01 11:00:00+00:00,77832.57292,4223.333333,0.05238043,80609.98958,1070.934937,13542.49391,4883.842993,7070.028068,2962.284268,9381.890667,1834.212615,2661.493452,12750.13364,1750.94166,1293.133081,1221.461674,2065.372733,1577.421845,3610.705378,2815.765773,25971.72019,80609.98958,12750.13364,40664.28041,4004.27703,1880.618937,4197.725808,140.5264539,95.11666667,80453.16667,8127.833333,36727.08333,991.25,1148.75,31353.75,84.91666667,18,2.75,2759.416667,,454.6666667
2024-10-01 11:00:00+00:00,2024-10-01 12:00:00+00:00,81813.94328,5600.333333,0.06551074,85448.19328,1113.516213,14244.01903,5147.058137,7426.580191,3145.081055,10156.55703,1969.693771,2803.41739,13416.15818,1834.067295,1371.727073,1297.183599,2186.529406,1673.772085,3890.979592,3025.961642,27615.65278,85448.19328,13416.15818,43116.99403,4243.520303,2005.967438,4448.693698,152.0593949,101.4583343,85092.25,8896.208333,39480.33333,1505.958333,1374.333333,31284.20833,88.20833333,107.8333333,7.125,3526.416667,,460.125
2024-10-01 12:00:00+00:00,2024-10-01 13:00:00+00:00,83205.93037,5826,0.06677559,87248.93037,1118.266294,14417.28695,5225.716396,7674.982598,3201.308328,10406.92006,2004.519137,2868.847821,13629.3926,1858.454478,1416.792868,1343.381826,2263.682569,1700.742279,3995.243138,3123.817586,28261.22671,87248.93037,13629.3926,44014.34136,4360.377797,2029.441468,4542.385117,159.3800773,103.9500018,87172.125,9174,40108,1324,1499,31281,90,206,4,3837,,459
2024-10-01 13:00:00+00:00,2024-10-01 14:00:00+00:00,83513.90157,6115.666667,0.06934431,88192.15157,1105.478301,14559.74186,5290.764025,7842.440713,3243.302969,10492.83739,2042.422864,2926.218453,13815.66414,1886.794884,1435.008128,1319.03242,2259.524892,1707.753998,4016.577898,3186.021488,28468.01851,88192.15157,13815.66414,44585.81408,4400.973955,2098.620257,4520.499045,163.0888093,105.1500013,88222.77083,9589.25,40393.08333,973.8333333,1631,31173.75,90,651.5,0.33333333,4026.75,,463.5833333
2024-10-01 14:00:00+00:00,2024-10-01 15:00:00+00:00,83771.54078,6771.75,0.07592061,89192.29078,1110.038146,14865.54446,5391.831751,8003.470387,3276.319862,10414.24658,2086.004073,3002.157375,13982.34409,1893.591381,1516.638292,1365.294789,2193.474988,1721.892102,4083.873943,3229.149595,28563.31638,89192.29078,13982.34409,45282.51134,4447.067977,2053.768336,4462.67057,162.3531483,106.4583353,89141.45833,9590.333333,39960.66667,888.8333333,1931.75,31022.83333,511.6666667,1201.666667,3.66666667,4219.083333,,462.1666667
2024-10-01 15:00:00+00:00,2024-10-01 16:00:00+00:00,83526.72728,7671.416667,0.08535852,89868.64395,1108.166077,15076.04293,5448.774139,8055.680745,3281.848018,10396.59713,2127.816793,3056.720728,14018.40288,1897.375038,1504.309136,1442.325901,2167.658119,1739.366169,4112.851619,3253.10754,28740.34328,89868.64395,14018.40288,45665.77638,4483.088283,2034.961029,4559.058269,159.3330078,108.3083349,89901.1875,9588.833333,39459.75,869.3333333,1998.333333,30960.5,1161.416667,1812.666667,0.33333333,4529.25,,460.1666667
2024-10-01 16:00:00+00:00,2024-10-01 17:00:00+00:00,83926.36284,8276,0.09137069,90576.44618,1078.962369,15307.53721,5430.67726,8110.352835,3309.8695,10493.4213,2165.565767,3095.558613,14030.35734,1910.394861,1507.684759,1521.957856,2203.600403,1741.802402,4157.612258,3254.399431,28911.86768,90576.44618,14030.35734,46109.03844,4493.627731,2034.245384,4618.447085,164.5432688,109.7000014,90630.125,9514.75,40030.33333,1167.75,1927.75,30943.16667,1207.833333,2295.75,0,4354.333333,,458.1666667
2024-10-01 17:00:00+00:00,2024-10-01 18:00:00+00:00,84549.93034,8577.916667,0.09390783,91343.76368,1083.821458,15497.79818,5453.97953,8329.847708,3298.498858,10665.63223,2204.470988,3152.910152,14062.83366,1937.604197,1533.653625,1567.723837,2174.761903,1737.549199,4178.509983,3222.156563,28874.6972,91343.76368,14062.83366,46841.11753,4547.157823,2029.740186,4556.301216,165.7060591,111.5250016,91281,9422.75,40738.66667,1331.583333,1944.833333,30932.83333,1250.083333,2513.75,0,4280.083333,,452.5
2024-10-01 18:00:00+00:00,2024-10-01 19:00:00+00:00,84979.86593,8827.416667,0.0964442,91529.57427,1099.824772,15548.87134,5442.243943,8278.471042,3298.968157,10862.36543,2200.849436,3194.621133,14090.70245,1969.553915,1480.440723,1579.970363,2188.225503,1725.32546,4162.305982,3208.201053,28851.65413,91529.57427,14090.70245,47009.12152,4511.148958,2021.487996,4560.912605,171.1466677,110.3666695,91548.33333,9472.291667,41492.83333,1820.208333,2015.75,30924.66667,1243.458333,2299.458333,0,4250.25,,457.5
2024-10-01 19:00:00+00:00,2024-10-01 20:00:00+00:00,85441.25042,8822,0.09609014,91810.25042,1120.012519,15592.18673,5423.146007,8272.263417,3325.551175,10966.50025,2194.751503,3193.982683,14142.4703,1993.437439,1528.930627,1590.146663,2219.133763,1721.524628,4164.660013,3205.955914,28905.56944,91810.25042,14142.4703,47174.14113,4486.950082,1992.942198,4600.266925,170.2516343,109.0750013,91928.64583,9659,41841,1995,2066,30928,1227,2112,0,4257,,458
2024-10-01 20:00:00+00:00,2024-10-01 21:00:00+00:00,86735.47593,9057.583333,0.09751267,92886.30927,1174.753093,15658.11293,5491.509711,8199.688008,3371.537582,11009.78427,2231.210256,3281.487367,14340.17979,2019.867036,1535.215103,1702.630657,2357.660441,1731.366688,4192.825548,3270.676047,29435.26898,92886.30927,14340.17979,47405.59967,4507.534144,1981.956828,4767.608708,176.5131796,110.2500041,92839.08333,9786.416667,42227.83333,2458.833333,1919.333333,30979.33333,1191.25,1645.416667,1.83333333,4505.416667,,447.9166667
2024-10-01 21:00:00+00:00,2024-10-01 22:00:00+00:00,87935.59588,8860.833333,0.09475101,93518.42922,1208.451099,15572.40123,5471.057293,8140.519121,3449.414173,11010.10052,2269.293494,3395.602635,14475.03088,2053.504943,1489.516568,1705.098903,2499.125333,1747.933084,4231.993919,3330.720068,29989.93122,93518.42922,14475.03088,47349.66104,4547.227761,1955.685166,4909.242357,175.5682183,112.0083357,93473.91667,9609.166667,42721.33333,2830.083333,1895,31071.08333,1243.916667,1112.583333,14.83333333,4470.25,,447.9166667
2024-10-01 22:00:00+00:00,2024-10-01 23:00:00+00:00,89583.11794,7504.5,0.08005745,93743.40961,1257.318868,15525.90923,5536.538577,8027.860485,3504.316965,10895.98788,2245.084041,3380.231239,14598.84681,2070.909289,1451.573881,1735.338626,2603.58515,1774.405992,4234.576016,3291.116188,30344.97445,93743.40961,14598.84681,47062.69748,4546.532931,1961.116863,5003.822251,176.6684027,112.8416681,93771.41667,10258.41667,43786.45833,2898.5,2027.833333,31117.04167,1285.666667,368.125,18.29166667,3792.166667,,445.7083333
2024-10-01 23:00:00+00:00,2024-10-02 00:00:00+00:00,90790.7813,6741,0.07155412,94208.7813,1287.685442,15586.38143,5678.215936,8038.260661,3590.910221,10722.68572,2209.191602,3326.970734,14708.68437,2091.123004,1461.320482,1677.353178,2665.931992,1802.703195,4285.718561,3283.327417,30798.33627,94208.7813,14708.68437,47021.56553,4615.776093,1996.718893,5085.430125,179.0301039,116.9916679,94006.10417,10580,44265,2881,2091,31126,1304,31,18,3387,,442
2024-10-02 00:00:00+00:00,2024-10-02 01:00:00+00:00,89306.05052,6549.416667,0.07058261,92794.63385,1255.694928,15502.83638,5565.497714,7935.132513,3533.409816,10681.34571,2148.219081,3277.814809,14469.169,2042.965484,1499.760743,1680.568831,2599.533199,1758.722636,4172.333751,3200.279233,30035.68676,92794.63385,14469.169,46609.67298,4468.711234,1992.006478,4955.594825,173.6582993,113.4416683,92460.60417,10729.41667,43264,2606,2123.083333,31129.66667,1236.166667,20,3.33333333,3468.583333,,454.8333333
2024-10-02 01:00:00+00:00,2024-10-02 02:00:00+00:00,85242.13154,5595.166667,0.06310263,88652.79821,1190.260629,14868.92199,5313.57232,7567.519195,3353.071322,10311.87475,1992.94929,3079.62072,13915.72771,1920.958352,1454.047294,1618.759563,2413.791754,1669.311149,3996.967686,3046.86202,28528.32711,88652.79821,13915.72771,44592.15766,4229.879777,1890.994839,4743.678178,164.3037043,106.6000008,88524.47917,10640.33333,41640.33333,1726.666667,1879.416667,31202.41667,1252,18.08333333,0.16666667,3392.583333,,457.8333333
2024-10-02 02:00:00+00:00,2024-10-02 03:00:00+00:00,80571.68115,4229.416667,0.05065365,83454.93115,1112.440847,13885.88201,5042.879642,7136.349594,3127.027247,9860.616592,1837.938936,2836.988748,13261.99079,1776.663828,1392.789591,1494.770159,2243.243174,1569.19959,3734.731261,2856.510422,26704.38841,83454.93115,13261.99079,41990.1759,3954.026163,1783.157198,4475.413918,153.3777863,98.60833367,83525.10417,10256.08333,38434.75,895.5,1453.666667,31312.58333,1046.833333,18,0,2865.25,,450.6666667
2024-10-02 03:00:00+00:00,2024-10-02 04:00:00+00:00,75789.73206,3527.25,0.04511911,78161.89873,1039.367898,13081.91208,4716.011427,6712.865006,2900.327961,9252.329583,1703.869843,2617.049168,12561.87318,1637.310578,1313.288675,1219.41396,2083.009471,1470.695809,3501.358523,2659.28128,24981.32843,78161.89873,12561.87318,39398.4627,3750.991273,1714.90426,4206.87517,142.1555903,91.575,78675.41667,9461.166667,37119.25,708.75,1353.75,31349.5,397.3333333,18,0,2354.166667,,446.3333333
2024-10-02 04:00:00+00:00,2024-10-02 05:00:00+00:00,72049.70932,2903.833333,0.03926989,73928.70932,980.8450217,12446.19132,4555.504638,6373.96777,2703.820051,8686.467167,1603.65394,2402.709158,11957.23562,1536.02939,1241.140231,1096.945118,1918.153211,1406.339008,3282.137455,2470.832271,23564.21679,73928.70932,11957.23562,37309.02043,3619.77051,1652.676788,3962.719829,133.6818065,83.62500033,74379.91667,8777.833333,34897.41667,581.5833333,1273.75,31357.5,97.08333333,18,0,1861,,443.25
2024-10-02 05:00:00+00:00,2024-10-02 06:00:00+00:00,69547.3675,2536.666667,0.03567349,71102.1175,939.5953246,12012.73058,4411.033114,6076.865618,2572.806284,8279.932315,1518.570252,2276.555297,11601.37925,1471.578048,1221.523488,1164.928365,1814.780971,1354.822734,3115.3812,2335.906906,22538.52484,71102.1175,11601.37925,35799.52527,3497.760419,1591.371228,3783.930958,127.7684843,78.30833317,71243.58333,8287.5,33320.75,536.1666667,1162.5,31358.91667,77.75,18,0,1536.75,,445.75
2024-10-02 06:00:00+00:00,2024-10-02 07:00:00+00:00,67913.42073,2176.166667,0.03143287,69224.25407,916.4757605,11639.71681,4349.058618,5916.346568,2499.06506,8037.057374,1472.736445,2185.211648,11340.14366,1432.265872,1191.774903,1110.392899,1762.868898,1327.952163,3012.58866,2263.97357,21982.69451,69224.25407,11340.14366,34790.27332,3433.444558,1577.927418,3674.170434,124.7982164,75.858334,69333.41667,8019.75,32963.08333,419.3333333,1086.083333,31359,78.91666667,18,0,1292.833333,,446
2024-10-02 07:00:00+00:00,2024-10-02 08:00:00+00:00,67291.76,1833.416667,0.02684462,68297.67667,908.5472267,11602.00189,4282.649427,5769.237083,2467.017273,7835.334353,1445.527637,2134.140381,11248.65918,1420.060429,1185.600067,1078.99177,1715.437226,1315.299998,2978.883431,2228.715381,21714.58856,68297.67667,11248.65918,34253.61988,3379.919104,1559.474893,3613.592927,122.6725274,75.0333335,68489.47917,8015.5,32202.25,381.5,1057.083333,31356.25,81.75,18,0,987.9166667,,446
